document,customer,channel,document_id,event,time,.order
survey.pdf,73,email,1273,complete,2017-03-20T20:58:16Z,3994
product A - details.pdf,69,email,1033,complete,2017-03-18T07:17:20Z,3754
Product B.pdf,388,email,1677,complete,2018-01-08T10:51:32Z,4398
working with us,5,showpad,1739,start,2017-01-09T15:06:48Z,1739
order,444,showpad,2673,complete,2018-03-11T18:38:49Z,5394
survey.pdf,421,showpad,1437,start,2018-02-12T23:53:46Z,1437
order,167,showpad,2396,complete,2017-06-22T09:38:17Z,5117
working with us,333,conversation,2067,complete,2017-11-19T17:02:43Z,4788
survey.pdf,72,email,1272,complete,2017-03-20T17:07:24Z,3993
working with us,359,conversation,2093,start,2017-12-07T07:11:46Z,2093
order,251,showpad,2480,start,2017-09-13T22:17:12Z,2480
Company presentation.pdf,313,conversation,313,start,2017-10-27T16:50:24Z,313
Company presentation.pdf,7,conversation,7,start,2017-01-05T04:56:11Z,7
survey.pdf,239,showpad,1351,start,2017-08-22T22:28:00Z,1351
order,444,email,2673,complete,2018-03-11T18:38:49Z,5394
product A - details.pdf,479,showpad,1230,complete,2018-04-19T05:08:31Z,3951
Product A,388,email,888,complete,2018-01-07T16:18:22Z,3609
Product A,302,showpad,802,complete,2017-10-19T06:21:18Z,3523
product A - details.pdf,385,email,1182,start,2018-01-05T01:41:15Z,1182
Company presentation.pdf,471,email,471,start,2018-04-08T07:05:02Z,471
Product B.pdf,493,showpad,1730,complete,2018-05-02T12:24:41Z,4451
Product A,133,showpad,633,complete,2017-05-12T22:34:11Z,3354
survey.pdf,468,email,1461,complete,2018-04-07T14:51:54Z,4182
order,294,email,2523,start,2017-10-15T07:36:24Z,2523
order,393,showpad,2622,complete,2018-01-25T12:27:24Z,5343
Product B.pdf,115,email,1535,start,2017-05-03T00:05:59Z,1535
working with us,471,showpad,2205,start,2018-04-13T15:38:18Z,2205
survey.pdf,349,email,1401,start,2017-11-27T22:53:25Z,1401
Product A,122,showpad,622,start,2017-05-03T06:31:57Z,622
survey.pdf,329,showpad,1388,complete,2017-11-18T06:27:33Z,4109
order,433,showpad,2662,start,2018-02-22T04:45:39Z,2662
survey.pdf,213,email,1342,start,2017-08-04T13:41:31Z,1342
order,195,showpad,2424,complete,2017-07-17T12:47:44Z,5145
order,119,email,2348,start,2017-05-07T07:02:01Z,2348
Company presentation.pdf,140,showpad,140,complete,2017-05-17T11:12:43Z,2861
product A - details.pdf,204,showpad,1099,complete,2017-07-20T05:34:25Z,3820
order,102,showpad,2331,start,2017-04-22T08:15:23Z,2331
product A - details.pdf,130,email,1063,complete,2017-05-09T07:34:59Z,3784
survey.pdf,206,email,1337,complete,2017-07-25T16:52:16Z,4058
Company presentation.pdf,137,showpad,137,complete,2017-05-15T11:19:33Z,2858
working with us,81,conversation,1815,start,2017-04-01T20:48:18Z,1815
product A - details.pdf,186,email,1090,complete,2017-07-02T13:25:32Z,3811
product A - details.pdf,393,email,1187,complete,2018-01-22T02:30:16Z,3908
order,397,conversation,2626,complete,2018-01-29T14:14:10Z,5347
Company presentation.pdf,469,showpad,469,start,2018-04-06T01:29:41Z,469
Product B.pdf,136,showpad,1544,start,2017-05-19T13:32:04Z,1544
product A - details.pdf,204,showpad,1099,complete,2017-07-20T05:34:25Z,3820
survey.pdf,286,email,1368,complete,2017-10-08T06:26:02Z,4089
product A - details.pdf,366,email,1172,complete,2017-12-11T07:57:32Z,3893
Company presentation.pdf,267,conversation,267,start,2017-09-20T14:54:56Z,267
product A - details.pdf,129,email,1062,start,2017-05-08T22:37:46Z,1062
order,184,showpad,2413,start,2017-07-03T03:39:51Z,2413
working with us,445,showpad,2179,complete,2018-03-11T05:14:13Z,4900
Product A,188,showpad,688,complete,2017-07-04T08:14:12Z,3409
working with us,46,showpad,1780,complete,2017-02-24T14:58:43Z,4501
Product A,199,email,699,start,2017-07-15T18:01:04Z,699
order,4,showpad,2233,complete,2017-01-09T18:46:28Z,4954
Product A,427,email,927,complete,2018-02-18T02:52:36Z,3648
order,250,showpad,2479,start,2017-09-13T22:17:12Z,2479
order,202,showpad,2431,complete,2017-07-25T23:35:48Z,5152
Product A,415,email,915,complete,2018-02-04T19:17:58Z,3636
Company presentation.pdf,430,showpad,430,start,2018-02-17T15:44:17Z,430
working with us,359,showpad,2093,start,2017-12-07T07:11:46Z,2093
order,364,showpad,2593,complete,2017-12-14T03:15:30Z,5314
Product A,259,email,759,start,2017-09-14T11:59:56Z,759
order,291,email,2520,complete,2017-10-20T08:23:29Z,5241
survey.pdf,7,showpad,1242,complete,2017-01-10T20:53:05Z,3963
Product A,198,showpad,698,start,2017-07-12T15:46:36Z,698
Product A,42,showpad,542,start,2017-02-14T05:59:00Z,542
Company presentation.pdf,399,showpad,399,start,2018-01-24T06:05:03Z,399
Product A,411,showpad,911,start,2018-01-30T20:29:52Z,911
Product A,342,showpad,842,start,2017-11-21T18:20:28Z,842
Product A,59,showpad,559,complete,2017-03-07T18:45:53Z,3280
Company presentation.pdf,430,showpad,430,start,2018-02-17T15:44:17Z,430
survey.pdf,450,email,1451,start,2018-03-10T20:12:01Z,1451
survey.pdf,392,email,1423,start,2018-01-14T18:59:17Z,1423
product A - details.pdf,130,email,1063,complete,2017-05-09T07:34:59Z,3784
order,49,showpad,2278,complete,2017-03-01T01:16:31Z,4999
Product B.pdf,95,showpad,1523,start,2017-04-09T12:22:02Z,1523
product A - details.pdf,184,email,1088,complete,2017-07-02T07:43:48Z,3809
order,173,showpad,2402,complete,2017-06-25T19:29:14Z,5123
Company presentation.pdf,140,showpad,140,start,2017-05-17T08:37:35Z,140
product A - details.pdf,435,email,1206,start,2018-02-22T20:28:15Z,1206
working with us,267,showpad,2001,complete,2017-09-23T09:30:59Z,4722
survey.pdf,299,conversation,1372,start,2017-10-19T19:30:43Z,1372
survey.pdf,379,email,1417,complete,2017-12-31T06:15:34Z,4138
Product A,425,showpad,925,start,2018-02-15T21:53:40Z,925
working with us,207,showpad,1941,complete,2017-07-26T13:53:18Z,4662
survey.pdf,300,showpad,1373,start,2017-10-19T23:47:56Z,1373
survey.pdf,79,showpad,1277,complete,2017-04-01T06:32:59Z,3998
product A - details.pdf,63,showpad,1029,start,2017-03-12T02:44:53Z,1029
product A - details.pdf,93,email,1045,start,2017-04-08T16:00:50Z,1045
product A - details.pdf,429,showpad,1202,start,2018-02-21T02:58:48Z,1202
order,444,email,2673,start,2018-03-11T17:10:26Z,2673
order,409,showpad,2638,start,2018-02-08T03:42:16Z,2638
order,117,showpad,2346,complete,2017-05-06T00:16:29Z,5067
survey.pdf,268,email,1360,start,2017-09-28T15:45:22Z,1360
Product A,275,email,775,complete,2017-09-27T22:57:03Z,3496
order,69,showpad,2298,start,2017-03-21T04:58:29Z,2298
survey.pdf,305,showpad,1376,start,2017-10-24T16:59:17Z,1376
working with us,252,showpad,1986,start,2017-09-14T15:19:14Z,1986
order,301,showpad,2530,complete,2017-10-21T03:19:22Z,5251
Company presentation.pdf,21,conversation,21,complete,2017-01-19T21:46:20Z,2742
working with us,32,showpad,1766,start,2017-02-10T08:23:51Z,1766
product A - details.pdf,461,conversation,1221,start,2018-03-22T04:38:43Z,1221
Product A,171,showpad,671,start,2017-06-19T00:40:19Z,671
Product A,440,conversation,940,complete,2018-02-25T00:05:45Z,3661
product A - details.pdf,213,showpad,1105,start,2017-07-28T02:48:02Z,1105
order,296,showpad,2525,start,2017-10-20T04:51:55Z,2525
Product A,275,email,775,complete,2017-09-27T22:57:03Z,3496
Product B.pdf,253,conversation,1609,complete,2017-09-13T14:26:06Z,4330
order,294,showpad,2523,start,2017-10-15T07:36:24Z,2523
product A - details.pdf,260,email,1121,complete,2017-09-22T00:40:33Z,3842
product A - details.pdf,305,showpad,1139,complete,2017-10-24T09:28:22Z,3860
order,382,showpad,2611,start,2018-01-08T07:05:17Z,2611
working with us,479,showpad,2213,start,2018-04-24T06:57:17Z,2213
product A - details.pdf,405,showpad,1191,complete,2018-01-29T15:19:15Z,3912
Product A,426,email,926,complete,2018-02-16T22:17:04Z,3647
order,197,showpad,2426,complete,2017-07-17T14:11:04Z,5147
Product B.pdf,274,showpad,1623,start,2017-09-26T14:54:08Z,1623
survey.pdf,423,email,1438,start,2018-02-21T02:58:48Z,1438
survey.pdf,76,showpad,1275,complete,2017-03-27T01:38:07Z,3996
survey.pdf,60,email,1265,complete,2017-03-12T07:18:47Z,3986
working with us,346,showpad,2080,start,2017-11-26T05:04:03Z,2080
order,164,showpad,2393,complete,2017-06-15T14:19:44Z,5114
Company presentation.pdf,498,showpad,498,start,2018-04-30T09:42:11Z,498
Product A,440,showpad,940,start,2018-02-24T06:39:51Z,940
Product A,32,showpad,532,start,2017-02-05T17:18:00Z,532
Company presentation.pdf,350,email,350,complete,2017-11-24T13:18:39Z,3071
order,20,showpad,2249,start,2017-01-22T06:29:05Z,2249
survey.pdf,384,conversation,1418,complete,2018-01-05T12:10:22Z,4139
order,204,showpad,2433,start,2017-07-25T21:37:58Z,2433
product A - details.pdf,406,conversation,1192,start,2018-01-29T05:01:13Z,1192
order,180,showpad,2409,start,2017-07-03T03:39:52Z,2409
order,123,showpad,2352,start,2017-05-12T20:04:13Z,2352
product A - details.pdf,336,showpad,1154,start,2017-11-20T22:47:23Z,1154
product A - details.pdf,406,showpad,1192,start,2018-01-29T05:01:13Z,1192
Product B.pdf,463,email,1714,start,2018-03-25T20:43:45Z,1714
Product A,176,email,676,start,2017-06-21T02:43:27Z,676
Product B.pdf,152,showpad,1554,complete,2017-06-01T23:02:27Z,4275
Product B.pdf,332,conversation,1654,complete,2017-11-16T16:59:45Z,4375
order,93,email,2322,complete,2017-04-23T02:20:34Z,5043
survey.pdf,472,email,1464,complete,2018-04-12T20:00:02Z,4185
survey.pdf,414,conversation,1432,start,2018-02-07T19:49:54Z,1432
Company presentation.pdf,117,showpad,117,complete,2017-04-30T20:29:59Z,2838
survey.pdf,392,email,1423,complete,2018-01-15T00:12:17Z,4144
order,67,email,2296,start,2017-03-20T12:11:39Z,2296
order,35,showpad,2264,complete,2017-02-21T12:18:34Z,4985
working with us,204,showpad,1938,start,2017-07-25T18:46:27Z,1938
Company presentation.pdf,101,conversation,101,complete,2017-04-16T09:12:01Z,2822
Product B.pdf,440,showpad,1703,start,2018-02-28T09:58:05Z,1703
survey.pdf,441,email,1448,complete,2018-03-04T16:41:32Z,4169
order,185,showpad,2414,start,2017-07-09T16:27:02Z,2414
survey.pdf,415,email,1433,complete,2018-02-08T05:16:57Z,4154
Company presentation.pdf,392,email,392,complete,2018-01-13T13:13:43Z,3113
survey.pdf,69,email,1270,start,2017-03-20T03:14:15Z,1270
product A - details.pdf,87,showpad,1044,start,2017-04-08T09:39:42Z,1044
Company presentation.pdf,10,showpad,10,complete,2017-01-06T09:13:28Z,2731
Product B.pdf,350,showpad,1659,complete,2017-11-26T21:15:21Z,4380
Company presentation.pdf,261,showpad,261,complete,2017-09-16T18:01:56Z,2982
Company presentation.pdf,310,email,310,complete,2017-10-25T03:03:47Z,3031
product A - details.pdf,496,showpad,1237,complete,2018-05-04T03:30:59Z,3958
order,81,showpad,2310,complete,2017-04-04T12:19:51Z,5031
survey.pdf,357,showpad,1404,complete,2017-12-03T07:10:38Z,4125
product A - details.pdf,185,email,1089,complete,2017-07-02T17:56:12Z,3810
order,174,showpad,2403,complete,2017-06-25T20:10:39Z,5124
survey.pdf,459,email,1456,start,2018-03-21T21:40:11Z,1456
product A - details.pdf,82,conversation,1043,complete,2017-04-08T09:39:42Z,3764
survey.pdf,119,email,1294,start,2017-05-06T07:30:19Z,1294
survey.pdf,6,showpad,1241,start,2017-01-10T07:56:21Z,1241
Product A,338,conversation,838,start,2017-11-18T23:23:00Z,838
Product A,382,showpad,882,complete,2017-12-31T08:00:08Z,3603
Company presentation.pdf,415,email,415,complete,2018-02-04T09:54:23Z,3136
survey.pdf,322,email,1385,start,2017-11-10T11:05:55Z,1385
Company presentation.pdf,400,conversation,400,complete,2018-01-24T07:30:26Z,3121
Product A,34,showpad,534,complete,2017-02-06T17:52:21Z,3255
Company presentation.pdf,309,showpad,309,start,2017-10-25T01:18:58Z,309
Company presentation.pdf,330,showpad,330,start,2017-11-13T03:44:16Z,330
product A - details.pdf,459,email,1219,start,2018-03-19T18:54:44Z,1219
Company presentation.pdf,213,email,213,start,2017-07-26T20:08:32Z,213
survey.pdf,446,email,1450,complete,2018-03-04T20:26:12Z,4171
product A - details.pdf,163,email,1075,start,2017-06-12T11:19:33Z,1075
Company presentation.pdf,471,email,471,start,2018-04-08T07:05:02Z,471
survey.pdf,117,showpad,1292,start,2017-05-02T19:19:18Z,1292
working with us,332,conversation,2066,start,2017-11-16T22:55:18Z,2066
survey.pdf,387,showpad,1421,start,2018-01-14T09:10:08Z,1421
Company presentation.pdf,184,conversation,184,start,2017-06-27T07:48:22Z,184
working with us,301,showpad,2035,start,2017-10-20T21:05:59Z,2035
Company presentation.pdf,346,showpad,346,start,2017-11-22T17:04:16Z,346
survey.pdf,402,email,1427,start,2018-01-29T09:07:13Z,1427
Product B.pdf,253,email,1609,complete,2017-09-13T14:26:06Z,4330
order,383,showpad,2612,start,2018-01-15T02:42:27Z,2612
survey.pdf,352,email,1403,complete,2017-12-03T01:07:49Z,4124
order,223,showpad,2452,complete,2017-08-09T01:42:32Z,5173
product A - details.pdf,176,email,1085,complete,2017-06-25T15:35:29Z,3806
order,11,showpad,2240,complete,2017-01-10T14:44:37Z,4961
survey.pdf,346,email,1398,start,2017-11-25T18:30:43Z,1398
survey.pdf,459,email,1456,start,2018-03-21T21:40:11Z,1456
Company presentation.pdf,163,conversation,163,complete,2017-06-10T15:34:20Z,2884
working with us,162,showpad,1896,complete,2017-06-20T03:48:37Z,4617
survey.pdf,451,showpad,1452,start,2018-03-11T03:53:47Z,1452
order,195,email,2424,start,2017-07-17T10:56:59Z,2424
Company presentation.pdf,104,showpad,104,complete,2017-04-19T23:52:28Z,2825
order,203,showpad,2432,complete,2017-07-26T00:08:02Z,5153
Company presentation.pdf,325,showpad,325,start,2017-11-09T03:47:37Z,325
Product A,102,showpad,602,complete,2017-04-16T22:46:00Z,3323
survey.pdf,481,email,1468,complete,2018-04-25T04:50:02Z,4189
Product A,10,showpad,510,start,2017-01-07T20:52:01Z,510
survey.pdf,189,email,1329,start,2017-07-09T04:54:05Z,1329
product A - details.pdf,301,email,1137,complete,2017-10-20T07:26:04Z,3858
Product A,256,showpad,756,start,2017-09-10T05:18:16Z,756
Company presentation.pdf,215,showpad,215,start,2017-07-28T08:15:22Z,215
product A - details.pdf,4,email,1003,complete,2017-01-05T21:37:12Z,3724
Product A,238,conversation,738,start,2017-08-20T22:15:50Z,738
Product B.pdf,211,email,1581,complete,2017-07-28T00:48:38Z,4302
Product A,203,showpad,703,complete,2017-07-18T20:49:03Z,3424
Company presentation.pdf,346,showpad,346,start,2017-11-22T17:04:16Z,346
working with us,347,showpad,2081,start,2017-12-01T00:41:05Z,2081
Company presentation.pdf,227,conversation,227,complete,2017-08-09T22:17:43Z,2948
survey.pdf,55,showpad,1261,complete,2017-03-03T11:06:38Z,3982
Product A,139,email,639,start,2017-05-17T10:33:49Z,639
working with us,113,showpad,1847,start,2017-05-01T07:20:45Z,1847
working with us,224,showpad,1958,complete,2017-08-08T23:17:45Z,4679
working with us,5,showpad,1739,start,2017-01-09T15:06:48Z,1739
order,103,email,2332,complete,2017-04-23T02:36:55Z,5053
order,220,showpad,2449,complete,2017-08-05T22:19:33Z,5170
order,370,showpad,2599,start,2017-12-31T09:30:37Z,2599
order,9,showpad,2238,start,2017-01-10T13:20:59Z,2238
working with us,379,showpad,2113,complete,2017-12-31T15:25:11Z,4834
Company presentation.pdf,285,showpad,285,complete,2017-10-05T14:52:07Z,3006
order,304,showpad,2533,start,2017-10-28T22:55:34Z,2533
product A - details.pdf,130,conversation,1063,start,2017-05-09T03:04:13Z,1063
Product A,52,conversation,552,complete,2017-02-28T08:06:46Z,3273
order,309,showpad,2538,start,2017-11-02T17:30:13Z,2538
order,110,showpad,2339,complete,2017-05-01T08:35:59Z,5060
working with us,449,showpad,2183,complete,2018-03-16T10:24:22Z,4904
Product B.pdf,372,showpad,1670,complete,2017-12-19T04:16:52Z,4391
survey.pdf,116,email,1291,complete,2017-05-01T05:32:37Z,4012
Product A,430,conversation,930,complete,2018-02-18T18:49:39Z,3651
order,184,showpad,2413,start,2017-07-03T03:39:51Z,2413
order,491,showpad,2718,start,2018-05-03T00:11:10Z,2718
product A - details.pdf,113,email,1052,start,2017-04-30T09:43:59Z,1052
product A - details.pdf,163,email,1075,start,2017-06-12T11:19:33Z,1075
survey.pdf,417,email,1434,complete,2018-02-08T14:29:35Z,4155
Product B.pdf,232,showpad,1596,complete,2017-08-16T03:55:58Z,4317
Company presentation.pdf,27,conversation,27,start,2017-01-28T18:03:58Z,27
survey.pdf,479,conversation,1467,complete,2018-04-19T13:49:07Z,4188
survey.pdf,291,showpad,1370,complete,2017-10-18T17:50:58Z,4091
Company presentation.pdf,175,showpad,175,start,2017-06-19T17:40:31Z,175
order,9,showpad,2238,start,2017-01-10T13:20:59Z,2238
survey.pdf,76,email,1275,start,2017-03-26T21:08:27Z,1275
order,493,showpad,2720,complete,2018-05-03T02:11:42Z,5441
working with us,80,showpad,1814,complete,2017-04-01T20:48:18Z,4535
order,38,showpad,2267,start,2017-02-13T07:49:35Z,2267
order,34,showpad,2263,start,2017-02-10T13:11:48Z,2263
working with us,146,conversation,1880,start,2017-05-25T08:55:15Z,1880
Product B.pdf,388,email,1677,complete,2018-01-08T10:51:32Z,4398
Product A,75,showpad,575,start,2017-03-21T19:04:50Z,575
order,202,email,2431,complete,2017-07-25T23:35:48Z,5152
order,116,showpad,2345,complete,2017-05-03T06:16:03Z,5066
product A - details.pdf,140,showpad,1069,start,2017-05-19T03:57:40Z,1069
Company presentation.pdf,227,email,227,complete,2017-08-09T22:17:43Z,2948
order,18,conversation,2247,start,2017-01-21T12:01:51Z,2247
Product A,495,showpad,995,start,2018-05-02T03:48:39Z,995
order,307,showpad,2536,start,2017-10-28T22:55:34Z,2536
order,132,showpad,2361,complete,2017-05-16T16:02:45Z,5082
Company presentation.pdf,443,showpad,443,complete,2018-03-01T21:36:57Z,3164
Product B.pdf,303,showpad,1638,start,2017-10-21T17:01:39Z,1638
working with us,136,showpad,1870,start,2017-05-21T10:16:14Z,1870
working with us,333,conversation,2067,complete,2017-11-19T17:02:43Z,4788
survey.pdf,93,showpad,1282,start,2017-04-22T00:00:07Z,1282
order,323,showpad,2552,complete,2017-11-16T22:44:38Z,5273
product A - details.pdf,44,email,1021,start,2017-02-21T03:12:26Z,1021
Company presentation.pdf,352,email,352,complete,2017-11-25T20:44:51Z,3073
Company presentation.pdf,164,email,164,complete,2017-06-10T16:42:54Z,2885
survey.pdf,239,email,1351,complete,2017-08-23T02:24:22Z,4072
order,372,email,2601,complete,2017-12-20T00:39:56Z,5322
product A - details.pdf,252,email,1117,start,2017-09-07T19:23:45Z,1117
survey.pdf,222,showpad,1345,complete,2017-08-05T13:31:46Z,4066
order,228,showpad,2457,start,2017-08-14T23:12:50Z,2457
Company presentation.pdf,51,showpad,51,complete,2017-02-27T05:05:40Z,2772
order,304,showpad,2533,start,2017-10-28T22:55:34Z,2533
working with us,183,conversation,1917,start,2017-07-02T14:19:52Z,1917
Company presentation.pdf,183,conversation,183,start,2017-06-27T07:48:22Z,183
working with us,47,showpad,1781,start,2017-02-28T15:09:30Z,1781
Product A,44,showpad,544,complete,2017-02-20T13:00:22Z,3265
Product A,49,showpad,549,start,2017-02-25T19:24:19Z,549
working with us,430,conversation,2164,complete,2018-02-21T21:45:50Z,4885
Company presentation.pdf,295,email,295,complete,2017-10-14T02:28:13Z,3016
survey.pdf,210,showpad,1340,start,2017-07-26T02:51:04Z,1340
Product A,352,showpad,852,start,2017-11-27T08:43:53Z,852
order,484,showpad,2713,complete,2018-04-26T01:01:25Z,5434
Product A,319,email,819,complete,2017-11-04T18:17:21Z,3540
survey.pdf,203,email,1335,start,2017-07-20T01:12:05Z,1335
